username,id,created_at,name,verified,profile_image_url,description,protected,location,url,public_metrics.followers_count,public_metrics.following_count,public_metrics.tweet_count,public_metrics.listed_count,entities.url.urls,entities.description.hashtags,entities.description.urls,pinned_tweet_id,entities.description.mentions
TransportGOP,35829796,2009-04-27T19:14:48.000Z,T&I Committee Republicans,True,https://pbs.twimg.com/profile_images/1226889382529032193/-uUaVowg_normal.jpg,"Transportation & Infrastructure Committee:  Aviation, Maritime, Highway, Transit, Railroad, Pipeline, Hazmat, Water Resource. 
https://t.co/U77pFeIWjV",False,"Washington, D.C.",https://t.co/Nuz80ra8Hq,20430,870,10546,912,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Nuz80ra8Hq', 'expanded_url': 'http://republicans-transportation.house.gov', 'display_url': 'republicans-transportation.house.gov'}]",,"[{'start': 127, 'end': 150, 'url': 'https://t.co/U77pFeIWjV', 'expanded_url': 'http://www.instagram.com/TransportGOP', 'display_url': 'instagram.com/TransportGOP'}]",1547231622285639680,
RepMikeRogersAL,33977070,2009-04-21T17:43:28.000Z,Mike Rogers,True,https://pbs.twimg.com/profile_images/1557037520633970689/hB7qcK8q_normal.jpg,I am proud to represent Alabama's Third Congressional District.,False,"Washington, D.C./Anniston, AL",https://t.co/rbepHBHVyu,35969,2852,7470,1352,"[{'start': 0, 'end': 23, 'url': 'https://t.co/rbepHBHVyu', 'expanded_url': 'http://mikerogers.house.gov', 'display_url': 'mikerogers.house.gov'}]",,,,
RepBrianHiggins,33576489,2009-04-20T16:47:06.000Z,Brian Higgins,True,https://pbs.twimg.com/profile_images/655008552243761152/vHUDf1-r_normal.jpg,Official account for the Office of Congressman Brian Higgins (NY-26) representing portions of Erie and Niagara counties. http://t.co/Cpl0TlH2JW,False,"WNY and Washington, DC",http://t.co/O0L2n6ZElF,28670,3768,18381,1200,"[{'start': 0, 'end': 22, 'url': 'http://t.co/O0L2n6ZElF', 'expanded_url': 'http://higgins.house.gov', 'display_url': 'higgins.house.gov'}]",,"[{'start': 121, 'end': 143, 'url': 'http://t.co/Cpl0TlH2JW', 'expanded_url': 'http://on.fb.me/repbrianhiggins', 'display_url': 'on.fb.me/repbrianhiggins'}]",,
repgregwalden,32010840,2009-04-16T17:31:34.000Z,Archive: Rep. Greg Walden,False,https://pbs.twimg.com/profile_images/705033575066943488/W58QO-EK_normal.jpg,This account has been archived. You can follow former Congressman for Oregon's 2nd District and former Republican Leader of @housecommerce at @gregwalden.,False,Oregon,https://t.co/Tehr6VISd5,29555,196,3488,1241,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Tehr6VISd5', 'expanded_url': 'http://walden.house.gov', 'display_url': 'walden.house.gov'}]",,,1345363571669012480,"[{'start': 124, 'end': 138, 'username': 'housecommerce'}, {'start': 142, 'end': 153, 'username': 'gregwalden'}]"
FrankPallone,31801993,2009-04-16T13:51:56.000Z,Rep. Frank Pallone,True,https://pbs.twimg.com/profile_images/1096470387041419264/0vCNMXci_normal.png,"The official Twitter account of Congressman Frank Pallone, Jr. (D) of New Jersey's 6th district, Chairman of @EnergyCommerce Committee.",False,#NJ,https://t.co/jZroKb15fq,49048,2880,20827,1646,"[{'start': 0, 'end': 23, 'url': 'https://t.co/jZroKb15fq', 'expanded_url': 'http://pallone.house.gov', 'display_url': 'pallone.house.gov'}]",,,,"[{'start': 109, 'end': 124, 'username': 'EnergyCommerce'}]"
jahimes,31611298,2009-04-16T02:38:33.000Z,Jim Himes 🇺🇸🇺🇦,True,https://pbs.twimg.com/profile_images/1486186412122816514/8In1IjoT_normal.jpg,Connecticut Congressman. Reader. Runner. Swimmer. Apiarist. And I make maple syrup. And mead.,False,CT and DC,https://t.co/pO2S6lUgFM,113743,415,12833,1919,"[{'start': 0, 'end': 23, 'url': 'https://t.co/pO2S6lUgFM', 'expanded_url': 'http://www.himesforcongress.com', 'display_url': 'himesforcongress.com'}]",,,,
WaysMeansCmte,31128529,2009-04-14T14:06:39.000Z,Ways & Means Committee,True,https://pbs.twimg.com/profile_images/1291851765101584384/-bimWg-8_normal.jpg,"Official twitter account for Ways & Means – senior committee with jurisdiction over health care, trade, taxes, and Social Security. Chaired by @RepRichardNeal.",False,"Washington, DC",https://t.co/Ld6ZbDnPIe,60493,318,18929,1394,"[{'start': 0, 'end': 23, 'url': 'https://t.co/Ld6ZbDnPIe', 'expanded_url': 'https://waysandmeans.house.gov/', 'display_url': 'waysandmeans.house.gov'}]",,,1570414708104085512,"[{'start': 143, 'end': 158, 'username': 'RepRichardNeal'}]"
OversightDems,31122582,2009-04-14T13:37:22.000Z,Oversight Committee,True,https://pbs.twimg.com/profile_images/1278708539352068097/RHvKWuA9_normal.jpg,Chairwoman @RepMaloney | Committee on Oversight and Reform | RT and follows do not equal endorsements.,False,"Washington, DC",https://t.co/s92Zczlmnb,181687,4961,18685,2036,"[{'start': 0, 'end': 23, 'url': 'https://t.co/s92Zczlmnb', 'expanded_url': 'https://oversight.house.gov', 'display_url': 'oversight.house.gov'}]",,,,"[{'start': 11, 'end': 22, 'username': 'RepMaloney'}]"
EnergyCommerce,30929600,2009-04-13T18:56:41.000Z,Energy and Commerce Committee,True,https://pbs.twimg.com/profile_images/1334545893283012610/U147x8UQ_normal.jpg,Official Twitter of the House Committee on Energy and Commerce. Chaired by @FrankPallone.,False,"Washington, DC",https://t.co/aYYYBq8sBe,23318,438,12596,792,"[{'start': 0, 'end': 23, 'url': 'https://t.co/aYYYBq8sBe', 'expanded_url': 'http://energycommerce.house.gov', 'display_url': 'energycommerce.house.gov'}]",,,,"[{'start': 75, 'end': 88, 'username': 'FrankPallone'}]"
AppropsDems,30912937,2009-04-13T17:45:46.000Z,House Appropriations,True,https://pbs.twimg.com/profile_images/1372900020584919047/sPR8L0Ra_normal.jpg,Chair @rosadelauro and the House Appropriations Committee are investing in America’s working families. Updates from staff.,False,"Washington, DC",https://t.co/P0gSNa8fVT,27019,441,9207,721,"[{'start': 0, 'end': 23, 'url': 'https://t.co/P0gSNa8fVT', 'expanded_url': 'http://appropriations.house.gov', 'display_url': 'appropriations.house.gov'}]",,,,"[{'start': 6, 'end': 18, 'username': 'rosadelauro'}]"
BradSherman,30216513,2009-04-10T13:38:03.000Z,Congressman Brad Sherman,True,https://pbs.twimg.com/profile_images/938782994591916032/BQlooFe5_normal.jpg,Proudly serving California's San Fernando Valley in the U.S. Congress. Admission: Some tweets are prepared by my staff on my behalf. RTs are not an endorsement.,False,"Sherman Oaks, CA",https://t.co/k246AdVDXU,80887,1024,4054,1390,"[{'start': 0, 'end': 23, 'url': 'https://t.co/k246AdVDXU', 'expanded_url': 'http://BradSherman.house.gov', 'display_url': 'BradSherman.house.gov'}]",,,1305586111788482560,
RepAdamSchiff,29501253,2009-04-07T17:54:35.000Z,Adam Schiff,True,https://pbs.twimg.com/profile_images/1268175179626303497/-DNpPNUm_normal.jpg,Representing California's 28th Congressional District. Chairman of the House Intelligence Committee (@HouseIntel).,False,"Burbank, CA",https://t.co/jkkSoMYBuc,3309765,872,6794,12568,"[{'start': 0, 'end': 23, 'url': 'https://t.co/jkkSoMYBuc', 'expanded_url': 'http://schiff.house.gov/', 'display_url': 'schiff.house.gov'}]",,,,"[{'start': 101, 'end': 112, 'username': 'HouseIntel'}]"
SenSanders,29442313,2009-04-07T13:02:35.000Z,Bernie Sanders,True,https://pbs.twimg.com/profile_images/794619281271033856/Fs0QQaH7_normal.jpg,"U.S. Senator Bernie Sanders of Vermont, Chair of the Senate Budget Committee, is the longest-serving independent in congressional history.",False,Vermont/DC,https://t.co/8AS4FHJNoG,12633915,2324,23366,27881,"[{'start': 0, 'end': 23, 'url': 'https://t.co/8AS4FHJNoG', 'expanded_url': 'http://www.sanders.senate.gov/', 'display_url': 'sanders.senate.gov'}]",,,,
SenJeffMerkley,29201047,2009-04-06T13:38:39.000Z,Senator Jeff Merkley,True,https://pbs.twimg.com/profile_images/873324219630854144/-7ZzOONo_normal.jpg,"Dad, runner, Chief Filibuster Antagonist. U.S. Senator from Oregon.",False,Oregon,https://t.co/uoOTYAkx5J,512955,1081,16537,4690,"[{'start': 0, 'end': 23, 'url': 'https://t.co/uoOTYAkx5J', 'expanded_url': 'http://merkley.senate.gov', 'display_url': 'merkley.senate.gov'}]",,,,
RepRaulGrijalva,28602948,2009-04-03T16:55:32.000Z,Raul M. Grijalva,True,https://pbs.twimg.com/profile_images/1465693255987867648/auCqIGln_normal.jpg,Chair @NRDems; Chair Emeritus @USProgressives; Member @EdLaborCmte and #MustacheCaucus; Proudly representing the 3rd District of Arizona 🌵☀️,False,"Washington, D.C.",https://t.co/kOLImxp17K,43489,451,8903,1931,"[{'start': 0, 'end': 23, 'url': 'https://t.co/kOLImxp17K', 'expanded_url': 'http://grijalva.house.gov', 'display_url': 'grijalva.house.gov'}]","[{'start': 71, 'end': 86, 'tag': 'MustacheCaucus'}]",,1508869357778223117,"[{'start': 6, 'end': 13, 'username': 'NRDems'}, {'start': 30, 'end': 45, 'username': 'USProgressives'}, {'start': 54, 'end': 66, 'username': 'EdLaborCmte'}]"
RepDianaDeGette,28599820,2009-04-03T16:41:06.000Z,Rep. Diana DeGette,True,https://pbs.twimg.com/profile_images/1156236948983427072/AFGdaJyC_normal.jpg,"Proudly representing Denver in the U.S. House. Fighting for our environment, public lands & reproductive rights. Rockies/Broncos/Avs fan. Wife. Mom. Dog lover.",False,"Denver, CO",https://t.co/QXyLjEFkwp,71015,10543,6913,1793,"[{'start': 0, 'end': 23, 'url': 'https://t.co/QXyLjEFkwp', 'expanded_url': 'http://www.facebook.com/DianaDeGette', 'display_url': 'facebook.com/DianaDeGette'}]",,,,
PatrickMcHenry,27676828,2009-03-30T16:42:39.000Z,Patrick McHenry,True,https://pbs.twimg.com/profile_images/1105170838284914688/jMjKfSoz_normal.png,I represent the citizens of North Carolina’s 10th District in the United States Congress.,False,"Denver, NC",http://t.co/fKHDu4b6V5,34995,3260,6015,1443,"[{'start': 0, 'end': 22, 'url': 'http://t.co/fKHDu4b6V5', 'expanded_url': 'http://mchenry.house.gov/', 'display_url': 'mchenry.house.gov'}]",,,,
RepMcCaul,26424123,2009-03-25T03:54:11.000Z,Michael McCaul,True,https://pbs.twimg.com/profile_images/1144247573324140544/J1Mw75FZ_normal.png,Representing the 10th District of Texas | Lead Republican of @houseforeigngop | Chairman of the @China_TaskForce,False,Texas' 10th District,https://t.co/4jvVzE7EQ5,45259,590,7233,1464,"[{'start': 0, 'end': 23, 'url': 'https://t.co/4jvVzE7EQ5', 'expanded_url': 'http://mccaul.house.gov', 'display_url': 'mccaul.house.gov'}]",,,,"[{'start': 61, 'end': 77, 'username': 'houseforeigngop'}, {'start': 96, 'end': 112, 'username': 'China_TaskForce'}]"
RepGusBilirakis,26051676,2009-03-23T17:56:32.000Z,Gus Bilirakis,True,https://pbs.twimg.com/profile_images/694914426131111936/hTyLQllD_normal.png,#FL12. #TampaBay Most Effective/FL Most Effective @HouseGOP Legislator. @HouseCommerce. @GOP Ldr. of Consumer Protect & Comm. Subcommittee. Husband. Father. Son,False,"Palm Harbor, Fla.",https://t.co/l47jweLmYL,35327,1133,7976,1390,"[{'start': 0, 'end': 23, 'url': 'https://t.co/l47jweLmYL', 'expanded_url': 'http://bilirakis.house.gov', 'display_url': 'bilirakis.house.gov'}]","[{'start': 0, 'end': 5, 'tag': 'FL12'}, {'start': 7, 'end': 16, 'tag': 'TampaBay'}]",,,"[{'start': 50, 'end': 59, 'username': 'HouseGOP'}, {'start': 72, 'end': 86, 'username': 'HouseCommerce'}, {'start': 88, 'end': 92, 'username': 'GOP'}]"
congbillposey,25086658,2009-03-18T15:05:42.000Z,Bill Posey,True,https://pbs.twimg.com/profile_images/817498897299939329/Pm6RrRqb_normal.jpg,"Congressman from Florida's 8th district, representing the Space and Treasure Coasts",False,"Rockledge, FL",http://t.co/tUCU5eCWsh,33252,989,1522,1297,"[{'start': 0, 'end': 22, 'url': 'http://t.co/tUCU5eCWsh', 'expanded_url': 'http://www.posey.house.gov', 'display_url': 'posey.house.gov'}]",,,,
RepSpeier,24913074,2009-03-17T17:02:38.000Z,Jackie Speier,True,https://pbs.twimg.com/profile_images/1534294444790501378/ml9wf0Xu_normal.jpg,"Fighter for women’s equality, our troops, LGBTQ+ rights & the underrepresented. Proud mom of 2 kids & 2 pups, wife, & Rep of CA-14 biotech & social media hub.",False,,https://t.co/gCOcjJoYgN,196892,2558,8850,2378,"[{'start': 0, 'end': 23, 'url': 'https://t.co/gCOcjJoYgN', 'expanded_url': 'http://speier.house.gov', 'display_url': 'speier.house.gov'}]",,,,
RepHankJohnson,24745957,2009-03-16T18:52:49.000Z,Rep. Hank Johnson,True,https://pbs.twimg.com/profile_images/1379794059557015556/_4ZOU0zP_normal.jpg,"CBC Whip, Chairman of the Courts, IP & Internet Subcommittee, Senior Whip for 117th Congress; Champion for working people.",False,"Lithonia, GA; Washington",https://t.co/QFYwXZRj5O,56675,1549,8586,1554,"[{'start': 0, 'end': 23, 'url': 'https://t.co/QFYwXZRj5O', 'expanded_url': 'https://hankjohnson.house.gov', 'display_url': 'hankjohnson.house.gov'}]",,,,
PeteSessions,24735461,2009-03-16T17:54:52.000Z,Pete Sessions,True,https://pbs.twimg.com/profile_images/1549063586550583296/AnQGhzR__normal.jpg,Proudly Representing the 17th Congressional District of Texas.,False,,https://t.co/yEVSSL4YxT,36975,1080,8419,1236,"[{'start': 0, 'end': 23, 'url': 'https://t.co/yEVSSL4YxT', 'expanded_url': 'http://sessions.house.gov', 'display_url': 'sessions.house.gov'}]",,,1570460256073052162,
janschakowsky,24195214,2009-03-13T16:03:17.000Z,Jan Schakowsky,True,https://pbs.twimg.com/profile_images/1486072146078179329/cAT3xXLq_normal.jpg,"Official Twitter account for Rep. Jan Schakowsky, Illinois 9th Congressional District",False,"Chicago, IL",https://t.co/hdy2wLwKC2,54862,1601,14920,1773,"[{'start': 0, 'end': 23, 'url': 'https://t.co/hdy2wLwKC2', 'expanded_url': 'http://facebook.com/janschakowsky', 'display_url': 'facebook.com/janschakowsky'}]",,,1549450596180283398,
EleanorNorton,23600262,2009-03-10T14:47:46.000Z,Eleanor #DCStatehood Holmes Norton,True,https://pbs.twimg.com/profile_images/1496885862512144388/BOf695Lv_normal.jpg,"Member of Congress, representing the District of Columbia.",False,"Washington, DC",https://t.co/e5ecPSnAnc,72889,50331,8868,1686,"[{'start': 0, 'end': 23, 'url': 'https://t.co/e5ecPSnAnc', 'expanded_url': 'http://norton.house.gov', 'display_url': 'norton.house.gov'}]",,,1572319037215883266,
TomColeOK04,23124635,2009-03-06T21:54:25.000Z,Rep. Tom Cole,True,https://pbs.twimg.com/profile_images/1400802701722669057/y5F7CntO_normal.jpg,"Proud to represent #OK04 in the U.S. House of Reps. Ranking Member of @RulesReps, Vice Ranking of @HouseAppropsGOP. Staff moderated unless signed by me. -TC",False,Oklahoma,https://t.co/btx4rGYBYy,29033,285,3030,989,"[{'start': 0, 'end': 23, 'url': 'https://t.co/btx4rGYBYy', 'expanded_url': 'https://cole.house.gov', 'display_url': 'cole.house.gov'}]","[{'start': 19, 'end': 24, 'tag': 'OK04'}]",,,"[{'start': 70, 'end': 80, 'username': 'RulesReps'}, {'start': 98, 'end': 114, 'username': 'HouseAppropsGOP'}]"
housesciencegop,23103488,2009-03-06T19:06:28.000Z,"Sci, Space, & Tech GOP",True,https://pbs.twimg.com/profile_images/1519369419138473984/C-lwLrRV_normal.jpg,"Official Twitter page of the Committee on Science, Space, and Technology Republicans. @RepFrankLucas, Ranking Member | https://t.co/aboOTMZ2gh",False,Washington D.C.,https://t.co/4FTuYiUSPh,155207,2327,7349,874,"[{'start': 0, 'end': 23, 'url': 'https://t.co/4FTuYiUSPh', 'expanded_url': 'http://republicans-science.house.gov/', 'display_url': 'republicans-science.house.gov'}]",,"[{'start': 119, 'end': 142, 'url': 'https://t.co/aboOTMZ2gh', 'expanded_url': 'http://facebook.com/HouseScienceGOP', 'display_url': 'facebook.com/HouseScienceGOP'}]",,"[{'start': 86, 'end': 100, 'username': 'RepFrankLucas'}]"
SenLummis,22831059,2009-03-04T20:44:59.000Z,Senator Cynthia Lummis,True,https://pbs.twimg.com/profile_images/1347538782451625984/4YbXM-09_normal.jpg,"U.S. Senator from Wyoming/Space Junk Lady

Lummis rhymes with hummus",False,Wyoming and Washington D.C.,https://t.co/vVSh2PTWTH,92871,793,3256,1471,"[{'start': 0, 'end': 23, 'url': 'https://t.co/vVSh2PTWTH', 'expanded_url': 'http://www.lummis.senate.gov', 'display_url': 'lummis.senate.gov'}]",,,,
RepGregoryMeeks,22812754,2009-03-04T18:36:27.000Z,Rep. Gregory Meeks,True,https://pbs.twimg.com/profile_images/978323500174802956/XhTHL8TC_normal.jpg,"Proudly serving the people of the 5th Congressional District of New York. For media inquiries, please contact Ayanna.Young@mail.house.gov",False,"Queens, New York",https://t.co/jzUYZKJ6rR,53634,1272,8400,1448,"[{'start': 0, 'end': 23, 'url': 'https://t.co/jzUYZKJ6rR', 'expanded_url': 'https://meeks.house.gov/', 'display_url': 'meeks.house.gov'}]",,,,
RepGwenMoore,22669526,2009-03-03T20:02:57.000Z,Rep. Gwen Moore,True,https://pbs.twimg.com/profile_images/1187465913513078784/J0m17IHd_normal.jpg,"Honored to represent Wisconsin’s 4th Congressional District. Proud mother, grandmother & great-grandmother. Loves poetry reading, knitting & crocheting.",False,"Washington, DC",https://t.co/ebeaMlGO5t,45899,2834,10492,1556,"[{'start': 0, 'end': 23, 'url': 'https://t.co/ebeaMlGO5t', 'expanded_url': 'https://gwenmoore.house.gov/', 'display_url': 'gwenmoore.house.gov'}]",,,1526234847118864384,
KenCalvert,22545491,2009-03-02T22:30:20.000Z,Ken Calvert,True,https://pbs.twimg.com/profile_images/786694649301700609/TfucmvHE_normal.jpg,Official Twitter Account for U.S. Representative Ken Calvert (CA-42),False,"Corona, CA ",https://t.co/2BpgqQbOjV,23330,351,7265,1001,"[{'start': 0, 'end': 23, 'url': 'https://t.co/2BpgqQbOjV', 'expanded_url': 'https://calvert.house.gov/rep-ken-calverts-social-media', 'display_url': 'calvert.house.gov/rep-ken-calver…'}]",,,,
repjimcooper,22523087,2009-03-02T14:25:32.000Z,Jim Cooper,True,https://pbs.twimg.com/profile_images/1415374039191855108/BgN0HFtJ_normal.jpg,"Nashville area Rep in Congress. Voting rights, health care, budget, oversight & defense. Grandfather. Struggling banjo player🪕. Tweets by Jim & staff.",False,"Nashville, Tennessee",https://t.co/79XGp85dPK,38634,1040,6546,1099,"[{'start': 0, 'end': 23, 'url': 'https://t.co/79XGp85dPK', 'expanded_url': 'https://cooper.house.gov/', 'display_url': 'cooper.house.gov'}]",,,,
replouiegohmert,22055226,2009-02-26T20:14:28.000Z,Louie Gohmert,True,https://pbs.twimg.com/profile_images/378800000474059588/ae423b08bb7a6e382fbd54184d3257a9_normal.jpeg,"Congressman representing TX-01 which encompasses over 12 counties stretching nearly 120 miles down the eastern border of TX. Rep. Gohmert's tweets signed ""LG.""",False,,https://t.co/3Dt48YQeiJ,453221,790,9052,3093,"[{'start': 0, 'end': 23, 'url': 'https://t.co/3Dt48YQeiJ', 'expanded_url': 'http://gohmert.house.gov', 'display_url': 'gohmert.house.gov'}]",,,989223733113114625,
HouseScience,22053641,2009-02-26T20:02:26.000Z,Science Committee,True,https://pbs.twimg.com/profile_images/1080937032963244032/0pVPYpBL_normal.jpg,"News from the U.S. House of Representatives Committee on Science, Space, and Technology - May not represent the views of Members of the Committee",False,"Washington, DC",https://t.co/xcUymHRDBO,25806,1497,10316,874,"[{'start': 0, 'end': 23, 'url': 'https://t.co/xcUymHRDBO', 'expanded_url': 'http://science.house.gov/', 'display_url': 'science.house.gov'}]",,,1557027743258349569,
SenAmyKlobuchar,22044727,2009-02-26T18:50:05.000Z,Senator Amy Klobuchar,True,https://pbs.twimg.com/profile_images/1101241156250320901/OtZoBAiQ_normal.png,Senior U.S. Senator from MN | Chair of the Senate Rules Committee & Judiciary Antitrust Subcommittee | Snow enthusiast ❄️,False,,https://t.co/JBvgeFKmAl,99861,5014,1801,1366,"[{'start': 0, 'end': 23, 'url': 'https://t.co/JBvgeFKmAl', 'expanded_url': 'http://www.klobuchar.senate.gov', 'display_url': 'klobuchar.senate.gov'}]",,,,
LeaderHoyer,22012091,2009-02-26T14:13:01.000Z,Steny Hoyer,True,https://pbs.twimg.com/profile_images/1096390444685185025/TpO5twdF_normal.png,"The Majority Leader of the U.S. House of Representatives, representing Maryland's Fifth Congressional District.",False,"Washington, DC",https://t.co/PH63vplgE6,160758,6799,25232,3013,"[{'start': 0, 'end': 23, 'url': 'https://t.co/PH63vplgE6', 'expanded_url': 'http://MajorityLeader.gov', 'display_url': 'MajorityLeader.gov'}]",,,1552620891653144577,
